path,language,speaker_id,PRR,length,sentence,keywords,non_keywords
10-115_20150305_01/10-115_20150305_01_1477.63_1487.93.mp3,es,290,100,10.3,dos años las razones se nos acumulan cómo se tratan los temas el momento en que se tratan los temas el lenguaje que se utiliza,TRUE,FALSE
10-115_20150305_01/10-115_20150305_01_2353.38_2358.95.mp3,es,429,97.3,5.56,lenguaje insultante arrogante que se utilice,TRUE,FALSE
10-115_20150305_01/10-115_20150305_01_2592.26_2601.46.mp3,es,429,100,9.2,que sea de carácter público que sea de calidad fuerte y competitivo que impulse el euskera y la cultura vasca y que esté hecha por nosotros,TRUE,FALSE
10-115_20150305_01/10-115_20150305_01_2651.59_2658.75.mp3,es,429,100,7.16,y hacerse visible desde el punto de vista cultural lingüístico económico social o deportivo sin e i te be,TRUE,FALSE
10-115_20150305_01/10-115_20150305_01_3333.23_3343.28.mp3,es,423,100,10.05,que responda a la nueva realidad social vasca al mayor número de vasco hablantes que incorpora a los jóvenes que se adapte a las nuevas formas de consumo audiovisual que sea generador,TRUE,FALSE
10-115_20150305_01/10-115_20150305_01_4508.83_4514.72.mp3,es,429,96.39,5.89,no es habitual en usted un poco nerviosa y se le habrá ido un poco el lenguaje no se lo tomo en cuenta porque,TRUE,FALSE
10-115_20150305_01/10-115_20150305_01_4655.08_4661.74.mp3,es,429,100,6.66,puestos que actualmente se han sacado y por cierto sin ningún tipo de compromiso a favor del euskera,TRUE,FALSE
10-115_20150305_01/10-115_20150305_01_4685.25_4689.35.mp3,es,429,100,4.09,con exigencias naturales y lógicas en relación al euskera,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_1280.62_1290.93.mp3,es,290,100,10.31,y denuncia una supuesta campaña promovida y llevada a la práctica por parte del delegado del gobierno carlos urquijo contra el uso del euskera y la normalización,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_1290.87_1298.02.mp3,es,290,100,7.15,lingüística si existiera tal propósito obviamente habría que censurarlo tanto la supuesta campaña,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_1317.15_1327.39.mp3,es,290,100,10.24,en fin víctima de sus propias obsesiones lingüísticas que le ciegan políticamente y le impiden dar lo mejor de sí mismo y que seguramente le impiden ser,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_1330.25_1340.44.mp3,es,290,100,10.19,particular campaña sí su particular campaña contra el euskera porque no hay mejor forma de atacar el euskera que utilizarlo de manera,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_1340.47_1345.94.mp3,es,290,100,5.47,sectaria ni siquiera su actitud favorece al euskera al contrario,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_1354.85_1365.02.mp3,es,290,100,10.17,ha tenido históricamente dos enemigos quienes trataron en su momento de prohibirlo y quienes pretenden ahora imponerlo efectivamente el euskera,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_1383.18_1388.96.mp3,es,290,97.65,5.78,a los enemigos del euskera reivindicamos la libertad lingüística y la libre adhesión de la ciudadanía,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_1420.04_1426.08.mp3,es,290,100,6.04,el señor isasi víctima por lo tanto de sí mismo y de sus obsesiones lingüísticas,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_1431.56_1441.77.mp3,es,290,100,10.21,o acuerdos adoptados por diversas instituciones entre ellas la remisión de actas únicamente en euskera carteles de señalización en,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_1444.99_1452.02.mp3,es,290,100,7.03,en determinadas instituciones de la bandera española determinados planes de euskera contrarios a derecho,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_1456.37_1466.57.mp3,es,290,100,10.2,y supondrían un insulto y un desprecio a las víctimas del terrorismo homenajes a miembros de eta excarcelados la inclusión del euskera como una exigencia,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_1479.74_1487.66.mp3,es,290,100,7.92,vasco en todo caso el señor isasi se centra en aquellas actuaciones del delegado que tienen que ver con la política lingüística o el euskera,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_1488.99_1499.37.mp3,es,290,100,10.38,las actas únicamente en euskera la explicación en todo caso vale para todos los casos el delegado del gobierno recurre y los tribunales dictaminan,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_1580.00_1588.72.mp3,es,290,100,8.72,declare que todas las lenguas y entre ellas el euskera son vehículos de comunicación entre personas y que censure todas aquellas decisiones y actuaciones,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_1591.29_1601.64.mp3,es,290,100,10.35,a conciudadanos por razones lingüísticas y proponemos también que este parlamento declare que el euskera ha tenido y tiene básicamente dos enemigos,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_1685.85_1695.94.mp3,es,380,100,10.09,que en euskadi nos dotamos de una ley la ley básica del euskera que se asentó un amplio consenso en la materia un consenso consistente un consenso que ha sido alabado,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_1697.72_1707.62.mp3,es,380,100,9.9,como una de sus mayores fortalezas y es en esa ley del euskera en la que se exige que las administraciones públicas utilicen de forma simultánea y conjunta,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_1717.45_1727.82.mp3,es,380,100,10.37,entre otros documentos sean publicadas en ambas lenguas y también es importante que recordemos cuáles fueron los documentos de un consenso lingüístico,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_1732.21_1735.74.mp3,es,380,97.96,3.53,que dadas las características socio lingüísticas del país,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_1737.47_1746.90.mp3,es,380,100,9.43,que pensemos en cuáles son las características socio lingüísticas de euskadi cuál es la planta lingüística en la que nos movemos en los dos idiomas,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_1761.07_1766.81.mp3,es,380,100,5.74,el uso del euskera en las administraciones públicas es mucho más extenso que la realidad social,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_1768.69_1778.91.mp3,es,380,100,10.22,y el segundo fundamento de ese consenso fue la necesidad de proteger los derechos lingüísticos de quienes solo conocen una de las lenguas oficiales,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_1811.54_1820.26.mp3,es,380,100,8.72,por último quiero resaltar que el pacto lingüístico que tenemos ha permitido la promoción del euskera durante treinta y tres años ya sin conflictividad,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_1827.30_1837.61.mp3,es,380,100,10.31,y la obligación de los poderes públicos de garantizar ese derecho el ayuntamiento es una institución pública y eso ha permitido avanzar en la promoción del euskera que se ha hecho,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_1850.17_1858.85.mp3,es,380,100,8.68,que ha sostenido la aplicación de una buena ley basada en el interés del euskera y en la garantía de los derechos lingüísticos de los ciudadanos dos aspectos,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_1921.63_1928.04.mp3,es,380,100,6.41,se sienten capaces de imponer el uso exclusivo del euskera con qué fundamento van a exigir,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_1930.54_1939.91.mp3,es,380,100,9.37,allí donde no hay vasco hablantes o donde su número es insignificante o simplemente minoritario teniendo en cuenta además que no existen municipios,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_1967.81_1974.10.mp3,es,380,96.39,6.29,muy graves el gobierno vasco está poniendo el peligro la paz lingüística en la que fundamentalmente,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_1995.70_2005.30.mp3,es,380,100,9.6,a la ley del ochenta y dos a la ley del euskera usando el proyecto de ley municipal modificaciones en algún caso de calado como que las actas acuerdos etcétera,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_2024.39_2034.64.mp3,es,380,100,10.25,ya no tiene derecho lingüístico de usar cualquiera de las dos lenguas oficiales según esto sino que tiene que alegar que no conoce el euskera para que puedan,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_2035.18_2039.45.mp3,es,380,100,4.27,permitirle o suministrarle en el idioma que conoce,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_2056.35_2064.81.mp3,es,380,100,8.46,y cómo hará eso jurando que no sabe euskera cómo lo hará porque eso lo pone el proyecto de ley pero en cualquier caso desaparecería,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_2065.42_2069.24.mp3,es,380,98.08,3.82,uno de los pilares de la ley del euskera la libertad de elección,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_2070.13_2080.34.mp3,es,380,100,10.2,de la lengua eso está escrito y eso es así pues bien los socialistas no estamos de acuerdo con esa intención porque la ley del euskera,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_2084.57_2091.96.mp3,es,380,100,7.39,por reunir de forma equilibrada todos los elementos relacionados con el euskera y por basarse en un consenso político,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_2210.01_2220.21.mp3,es,380,100,10.2,ello supone marcarlos públicamente por eso mantenemos nuestra enmienda que pretende que este parlamento reafirme la validez del pacto lingüístico,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_2220.32_2229.18.mp3,es,380,100,8.86,para garantizar todos los derechos lingüísticos de la ciudadanía y también al mismo tiempo y al mismo nivel la protección del euskera gracias,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_2548.07_2558.37.mp3,es,353,100,10.3,la voluntad y el esfuerzo de la inmensa mayoría de la sociedad vasca que ha estado que está con el euskera que ha hecho un esfuerzo compartido,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_2559.11_2567.34.mp3,es,353,100,8.23,por recuperar la lengua pero que mayoritariamente defendió la convivencia lingüística que mayoritariamente esta sociedad,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_2595.28_2605.48.mp3,es,353,100,10.2,las diferentes realidades sociolingüísticas de nuestra comunidad la promoción del euskera el respaldo social el esfuerzo de la educación,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_2672.48_2678.37.mp3,es,353,100,5.89,cuánto esfuerzo quieren ustedes con su fundamentalismo lingüístico tirar por la borda,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_2679.73_2690.09.mp3,es,353,100,10.36,enemigos del euskera se lo decían antes son estos nuevos talibanes de la lengua los nuevos talibanes de la lengua el nacionalismo radical de bildu que se pasa los consensos,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_2695.09_2699.72.mp3,es,353,54.55,4.63,que pone al euskera siempre en la picota no son,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_2705.74_2710.76.mp3,es,353,98.46,5.02,y ponen al euskera en la picota al servicio siempre de su estrategia política,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_2795.77_2805.31.mp3,es,353,100,9.54,que ponga al euskera en el foco de la confrontación política buscan ellos siempre antes de cada elección y estamos por delante de unas elecciones municipales,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_2805.32_2809.25.mp3,es,353,98.18,3.93,buscan siempre un escenario de confrontación que ponga al euskera,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_2835.77_2841.94.mp3,es,353,97.01,6.17,trata de esconder que es incapaz hacer avanzar el euskera en gipuzkoa sí ustedes,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_2853.45_2863.22.mp3,es,353,100,9.77,incapaces de reconocer que sus políticas de imposición no hacen avanzar el euskera sino todo lo contrario pero tratan de ocultar eso tratan de ocultar que esas políticas,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_2885.15_2890.55.mp3,es,353,100,5.4,del euskera sino otras leyes por supuesto que ustedes están buscando incumplir otras leyes la constitución,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_2974.53_2980.63.mp3,es,353,100,6.1,del conocimiento obligatorio del euskera en los pliegos de contratación de las administraciones no estamos hablando,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_3003.60_3013.98.mp3,es,353,100,10.38,un eurodiputado de otro grupo en este caso de upyd por discriminación lingüística fue la unión europea la que impulsó esa denuncia de esos treinta,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_3058.67_3064.49.mp3,es,353,100,5.82,que dice que se redactará en euskera para pedir una subvención en ese ayuntamiento,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_3075.55_3085.57.mp3,es,353,86.74,10.02,en el caso de uso exclusivo del euskera para la difusión de la actividad cien por ciento de la subvención oiga pero esto no obstante ustedes están de choteo o qué se están ustedes cachondeando de esta sociedad de este país,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_3086.33_3093.02.mp3,es,353,82.02,6.69,de los ciudadanos de los ciudadanos que viven en zarautz y que no conocen el euskera esta es su manera,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_3098.13_3104.96.mp3,es,353,85.22,6.83,de los que no saben euskera en su municipio ustedes dicen que aquí hay una campaña del delegado del gobierno esto es una vergüenza,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_3581.15_3591.51.mp3,es,290,100,10.36,inmensos abusos en euskadi como consecuencia de las políticas lingüísticas que se han aplicado esa es la realidad hemos estado demasiado callados incluso cuando,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_3604.54_3614.88.mp3,es,290,100,10.34,de miles de personas que han tenido que soportar una política lingüística abusiva miles de personas que han tenido que irse incluso de euskadi porque no encontraban aquí trabajo en la administración pública,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_3622.25_3627.48.mp3,es,290,100,5.23,la obsesión la lengua el euskera para ustedes es más importante el euskera que cualquier persona,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_3678.39_3682.30.mp3,es,290,100,3.91,qué contradicción defender una determinada política lingüística,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_3860.47_3870.54.mp3,es,380,100,10.07,berriro señora mendizabal acaba de decir usted que el euskera está por encima de los partidos eso es una obviedad que comparto,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_3876.64_3887.01.mp3,es,380,100,10.37,que todos los partidos que habrá que buscar que todos los partidos trabajen a favor del euskera por el euskera y cómo se casa eso con que la comunidad nacionalista,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_3896.40_3902.28.mp3,es,380,100,5.88,un consenso que ha sostenido el impresionante avance del euskera,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_3942.59_3952.80.mp3,es,380,100,10.21,fundamentalmente voluntarista respecto a la política lingüística y ahí está gran parte de la sustancia del desaguisado que están cometiendo hoy el pnv,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_3971.70_3982.09.mp3,es,380,100,10.39,dijo usted que la constitución española no apoyaba el euskera y yo le conteste claro que usted estaba pensando de forma voluntarista,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_3986.66_3991.97.mp3,es,380,100,5.31,creo que piensa que algo ayuda al euskera no es constitución española,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_4010.42_4020.53.mp3,es,380,100,10.11,está el apoyo de todo lo que estamos hablando hoy de todo lo que se ha desarrollado el euskera ahí no en movimientos que tienen importancia,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_4034.71_4039.01.mp3,es,380,100,4.3,ese consenso ahí está la fuerza del euskera en el consenso,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_4041.75_4052.06.mp3,es,380,100,10.31,niega la realidad porque se queja de algún fallo cuando el tratamiento del euskera en las instituciones,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_4058.45_4067.70.mp3,es,380,100,9.25,muy por encima de la realidad social de la planta lingüística de este país porque si se aplicaran las políticas lingüísticas en función,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_4074.41_4081.89.mp3,es,380,100,7.48,en promoción lingüística en promoción del uso en obligar legalmente como hemos obligado todos por consenso,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_4177.33_4187.20.mp3,es,310,100,9.87,bastantes argumentos de peso por los que queda totalmente clara la legalidad de la actuación municipal al redactar las actas en euskera la publicidad,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_4188.89_4198.47.mp3,es,310,100,9.58,idiomas no implica en absoluto la obligación de redactar las actas en ambas lenguas tal y como se explicó a día de hoy,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_4203.56_4213.94.mp3,es,310,100,10.38,por lo que no se puede decir que esas actuaciones municipales son ilegales la interpretación que hace de la ley del euskera este parlamento es contraria a la que hace,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_4242.25_4252.62.mp3,es,310,100,10.36,señor oyarzabal cuando dice que los nacionalistas instrumentalizan el euskera si usted a la palabra nacionalistas añade,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_4261.35_4271.67.mp3,es,310,100,10.32,que hay intereses en romper el consenso que logramos con la ley del euskera señor reyes usted sabe que es mentira lo que ha dicho sobre,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_4443.54_4448.94.mp3,es,353,79.73,5.4,apartado quinientos la memoria justificativa de la subvención se redactará en euskera o,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_4481.16_4486.62.mp3,es,353,100,5.46,ahora si el uso es exclusivo del euskera en todas las actividades de la difusión y la actividad,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_4498.49_4504.60.mp3,es,353,100,6.11,esa redacción exclusivamente en euskera para en la relación con la administración tampoco en la relación,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_4513.25_4518.39.mp3,es,353,100,5.13,actividades que vayan a realizarse en euskera sino que también se vulnera la regla,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_4567.83_4577.79.mp3,es,353,100,9.97,hay ayuntamientos que cuando remiten las actas efectivamente como se ha dicho aquí lo hacen únicamente en euskera incumpliendo el artículo,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_4577.86_4582.00.mp3,es,353,100,4.15,ocho punto dos de la ley de normalización del euskera y lo dice,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_4649.65_4659.72.mp3,es,353,100,10.07,también en ocho ayuntamientos dirigidos por bildu la exigencia del euskera a la hora de recibir subvenciones tres se han resuelto a favor,TRUE,FALSE
10-116_20150306_01/10-116_20150306_01_4677.31_4687.42.mp3,es,353,100,10.11,acordada pero los señores de bildu están en campaña y los del pnv les hacen el juego están en campaña porque buscan utilizar otra vez de nuevo el euskera como un instrumento,TRUE,FALSE
10-120_20150327_01/10-120_20150327_01_5428.91_5438.75.mp3,es,463,100,9.84,es cierto que se han detectado algunas discrepancias entre los datos de registro y las nóminas de personal dependiente del departamento de educación política lingüística y cultura del gobierno vasco,TRUE,FALSE
10-120_20150327_01/10-120_20150327_01_5926.47_5934.06.mp3,es,463,100,7.59,si todo va según lo previsto la nómina de todos los funcionarios y del personal laboral adscrito al departamento de educación política lingüística y cultura,TRUE,FALSE
10-120_20150327_01/10-120_20150327_01_6667.50_6671.76.mp3,es,463,100,4.26,el pasado seis de febrero sin ir más lejos comparecía ante la comisión de cultura euskera,TRUE,FALSE
10-120_20150327_01/10-120_20150327_01_8022.52_8027.56.mp3,es,463,100,5.04,y ejercicio de la actividad sindical el departamento de educación política lingüística y cultura,TRUE,FALSE
10-122_20150417_02/10-122_20150417_02_6898.31_6908.55.mp3,es,128,100,10.24,con usted han desaparecido las becas de idiomas en un mundo globalizado que necesitan las lenguas extranjeras como herramienta singular y con usted señora,TRUE,FALSE
10-124_20150424_01/10-124_20150424_01_9088.63_9098.88.mp3,es,466,100,10.26,ambas líneas están en ejecución por eso le digo que sí están en ejecución y son fruto de colaboración entre lanbide y el departamento de educación política lingüística y cultura,TRUE,FALSE
10-124_20150424_02/10-124_20150424_02_144.41_149.05.mp3,es,466,100,4.64,adscribirlos al departamento de educación política lingüística y cultura,TRUE,FALSE
10-124_20150424_02/10-124_20150424_02_496.90_506.68.mp3,es,466,100,9.78,diversos puestos en centros con ciclos formativos según los criterios del departamento de educación y hay también falta de conocimiento de euskera,TRUE,FALSE
10-125_20150430_01/10-125_20150430_01_1688.57_1698.82.mp3,es,290,100,10.25,señoras y señores consejeros lehendakari volvemos a tratar en este parlamento el asunto de las multas lingüísticas en este caso de la mano de eh bildu,TRUE,FALSE
10-125_20150430_01/10-125_20150430_01_1712.64_1722.98.mp3,es,290,100,10.34,cuestión ya en fecha veintisiete de mayo de dos mil diez y ante la inminente entrada en vigor de las obligaciones lingüísticas y las multas adosadas a ellas,TRUE,FALSE
10-125_20150430_01/10-125_20150430_01_1732.15_1742.44.mp3,es,290,100,10.29,y actuara para impedir la entrada en vigor y por lo tanto la imposición de esas multas lingüísticas aquel gobierno del señor lópez ni siquiera se había enterado,TRUE,FALSE
10-125_20150430_01/10-125_20150430_01_1749.09_1759.32.mp3,es,290,100,10.23,para posponer la entrada en vigor de las multas lingüísticas y luego que modificara la ley para definitivamente suprimirlas el partido nacionalista vasco por cierto,TRUE,FALSE
10-125_20150430_01/10-125_20150430_01_1786.81_1796.27.mp3,es,290,100,9.46,es decir el quince de junio de dos mil once el grupo socialista vía proposición de ley inició los trámites para suprimir las multas lingüísticas,TRUE,FALSE
10-125_20150430_01/10-125_20150430_01_1814.91_1818.57.mp3,es,290,100,3.66,para defender el euskera pero sobre todo para defender,TRUE,FALSE
10-125_20150430_01/10-125_20150430_01_1838.40_1843.06.mp3,es,290,100,4.66,había que y hay que eliminar también las obligaciones lingüísticas que la ley sigue,TRUE,FALSE
10-125_20150430_01/10-125_20150430_01_1844.11_1854.35.mp3,es,290,100,10.24,lo procedente no era eliminar solo las multas lingüísticas sino eliminar tanto las multas lingüísticas como las obligaciones lingüísticas en el ámbito privado algo que el gobierno socialista,TRUE,FALSE
10-125_20150430_01/10-125_20150430_01_1874.04_1884.38.mp3,es,290,100,10.34,y por tanto tampoco debe haber sanciones como luego explicaré obligar a empresas privadas y comerciantes a utilizar el euskera en el desarrollo de su actividad económica,TRUE,FALSE
10-125_20150430_01/10-125_20150430_01_1898.69_1908.60.mp3,es,290,100,9.91,despropósito es una muy mala idea y además contraproducente tratar de imponer el euskera a golpe de medidas coercitivas multas sanciones,TRUE,FALSE
10-125_20150430_01/10-125_20150430_01_1923.76_1934.14.mp3,es,290,100,10.38,habría que proponer modificar la ley o directamente derogarla para suprimir las obligaciones lingüísticas a las empresas privadas por las razones que he explicado,TRUE,FALSE
10-125_20150430_01/10-125_20150430_01_2004.72_2015.03.mp3,es,290,100,10.31,lo más eficaz ni lo más incentivador para el fomento del euskera en el ámbito del consumo ni para el ejercicio efectivo de los derechos lingüísticos de las personas consumidoras,TRUE,FALSE
10-125_20150430_01/10-125_20150430_01_2019.53_2029.52.mp3,es,290,100,9.99,el gobierno para mostrar su criterio desfavorable a la toma en consideración reivindica derechos que reconocen no pueden cumplirse en este caso derechos lingüísticos,TRUE,FALSE
10-125_20150430_01/10-125_20150430_01_2040.47_2050.80.mp3,es,290,100,10.33,tiene derecho a hablar en el idioma que considere pero en el ámbito privado no puede obligar a que se le responda en ese mismo idioma tan sencillo como esto,TRUE,FALSE
10-125_20150430_01/10-125_20150430_01_2070.74_2079.97.mp3,es,290,100,9.23,lo que tuve que escuchar por exigir la supresión de las multas lingüísticas por parte de la portavoz del grupo nacionalistas vascos parece que,TRUE,FALSE
10-125_20150430_01/10-125_20150430_01_2095.44_2099.83.mp3,es,290,100,4.39,olvida lo principal que la imposición de multas lingüísticas vulneraría,TRUE,FALSE
10-125_20150430_01/10-125_20150430_01_2111.36_2115.70.mp3,es,290,100,4.34,en alguna otra ocasión he señalado en nuestra opinión el euskera ha tenido o tiene,TRUE,FALSE
10-125_20150430_01/10-125_20150430_01_2126.78_2136.99.mp3,es,290,100,10.21,históricos del euskera y nosotros nos oponemos a ambos dos a quienes en un momento determinado de la historia trataron de prohibirlo y quienes ahora tratan de imponerlo,TRUE,FALSE
10-125_20150430_01/10-125_20150430_01_2193.80_2203.86.mp3,es,353,100,10.06,trayendo aquí un proyecto que efectivamente nos habla de imposición algunos se rasgan las vestiduras cuando se proponen políticas lingüísticas,TRUE,FALSE
10-125_20150430_01/10-125_20150430_01_2335.96_2343.77.mp3,es,353,100,7.81,nos quedan muchos otros aquellos que no conocen hoy todavía el euskera y a veces pensamos en álava donde,TRUE,FALSE
10-125_20150430_01/10-125_20150430_01_2348.22_2351.89.mp3,es,353,97.62,3.68,que dicen no conocer el euskera pero es que en bizkaia,TRUE,FALSE
10-125_20150430_01/10-125_20150430_01_2352.10_2356.90.mp3,es,353,86.96,4.81,hay ochocientos cuarenta mil vizcaínos que no conocen el euskera y en gipuzkoa,TRUE,FALSE
10-125_20150430_01/10-125_20150430_01_2358.61_2362.07.mp3,es,353,100,3.46,guipuzcoanos que no conocen el euskera,TRUE,FALSE
10-125_20150430_01/10-125_20150430_01_2379.61_2389.88.mp3,es,353,100,10.28,con esta proposición de ley además amplían los supuestos sancionables extienden su ámbito de aplicación y las obligaciones lingüísticas a todo tipo de empresas,TRUE,FALSE
10-125_20150430_01/10-125_20150430_01_2445.31_2449.54.mp3,es,353,100,4.23,la realidad sociolingüística preexistente les da lo mismo,TRUE,FALSE
10-125_20150430_01/10-125_20150430_01_2517.52_2527.84.mp3,es,353,100,10.32,reafirmar para que ustedes no tergiversen nuestra posición y las palabras de aquellos que simplemente criticamos las políticas lingüísticas venimos a defender el euskera que queremos desde el grupo popular,TRUE,FALSE
10-125_20150430_01/10-125_20150430_01_2531.88_2542.27.mp3,es,353,100,10.38,y que creemos que además pueden ser más eficaces que creemos en el euskera para la convivencia y sin imposiciones y que defendemos el euskera sí pero como decía,TRUE,FALSE
10-125_20150430_01/10-125_20150430_01_2546.52_2551.44.mp3,es,353,100,4.92,un instrumento para la discriminación de ningún ciudadano en nuestro país euskera si,TRUE,FALSE
10-125_20150430_01/10-125_20150430_01_2559.80_2565.21.mp3,es,353,100,5.41,a la diversidad de nuestro país a las diferentes realidades sociolingüísticas de los territorios históricos,TRUE,FALSE
10-125_20150430_01/10-125_20150430_01_2566.96_2572.63.mp3,es,353,100,5.68,o gipuzkoa en materia sociolingüística euskera sí pero con transparencia desde luego sin clientelismos,TRUE,FALSE
10-125_20150430_01/10-125_20150430_01_2579.30_2584.62.mp3,es,353,87.72,5.33,para rebajarlo a la cabeza del prójimo euskera para cohesionar,TRUE,FALSE
10-125_20150430_01/10-125_20150430_01_2586.77_2596.53.mp3,es,353,100,9.76,pero no para dividir el euskera para facilitar oportunidades no para limitar las oportunidades euskera facilitador no euskera,TRUE,FALSE
10-125_20150430_01/10-125_20150430_01_2597.93_2602.11.mp3,es,353,98.44,4.18,eso es lo que defendemos euskera sí sin imposiciones sin sanciones sin multas,TRUE,FALSE
10-125_20150430_01/10-125_20150430_01_2603.98_2609.80.mp3,es,353,98.61,5.82,euskera desde la libertad eso es lo que pretendemos y creemos que así se avanza es la manera,TRUE,FALSE
10-125_20150430_01/10-125_20150430_01_2651.24_2661.64.mp3,es,380,100,10.4,porque nos oponemos como siempre hemos hecho a la imposición de multas en relación al uso del euskera porque creemos que las sanciones perjudican al euskera y vulneran derechos,TRUE,FALSE
10-125_20150430_01/10-125_20150430_01_2665.56_2675.15.mp3,es,380,100,9.59,proposamen honekin azken finean isunak euskararen kontra doazelako porque los socialistas entendemos que el euskera es patrimonio de toda la sociedad vasca,TRUE,FALSE
10-125_20150430_01/10-125_20150430_01_2688.61_2698.59.mp3,es,380,100,9.98,buscando la pedagogía más que la imposición en eso es en lo que hemos basado toda la política lingüística durante los últimos veintitrés años de extensión y fortalecimiento,TRUE,FALSE
10-125_20150430_01/10-125_20150430_01_2737.18_2747.25.mp3,es,380,100,10.07,el consejo asesor del euskera establece como condición necesaria para el desarrollo del euskera la adhesión por parte de la ciudadanía porque por encima de todo,TRUE,FALSE
10-125_20150430_01/10-125_20150430_01_2759.58_2763.07.mp3,es,380,100,3.49,porque las multas no tienen nada que ver con la realidad sociolingüística,TRUE,FALSE
