path,language,speaker_id,PRR,length,sentence
10-143_20151022_01/10-143_20151022_01_6504.90_6515.16.mp3,es,290,100.00,10.26,"las excesivas exigencias lingüísticas en las distintas administraciones y organismos dependientes de ellas los bajos niveles lingüísticos de los alumnos que han cursado sus estudios
"
10-143_20151022_01/10-143_20151022_01_6504.90_6515.16.mp3,es,290,100.00,10.26,"las excesivas exigencias lingüísticas en las distintas administraciones y organismos dependientes de ellas los bajos niveles lingüísticos de los alumnos que han cursado sus estudios
"
10-143_20151022_01/10-143_20151022_01_6520.33_6524.65.mp3,es,290,100.00,4.32,"de la presión lingüística y todas estas son cuestiones que en mi opinión
"
10-143_20151022_01/10-143_20151022_01_6586.79_6596.31.mp3,es,290,100.00,9.52,"es razonable que en tantos puestos de trabajo de la administración pública se exijan conocimientos lingüísticos y tantos conocimientos lingüísticos o conocimientos lingüísticos
"
10-143_20151022_01/10-143_20151022_01_6602.16_6605.71.mp3,es,290,100.00,3.55,"alcance unos conocimientos lingüísticos en muchas ocasiones
"
10-143_20151022_01/10-143_20151022_01_6607.61_6617.73.mp3,es,290,100.00,10.12,"cómo favorecemos la extensión del uso social del euskera de qué modo es razonable pretender favorecer la extensión del uso del euskera vía
"
10-143_20151022_01/10-143_20151022_01_6617.72_6625.11.mp3,es,290,100.00,7.39,"empobrecimiento de la lengua vasca cuál es el nivel verdadero real que se habla de euskera
"
10-143_20151022_01/10-143_20151022_01_6626.76_6636.86.mp3,es,290,100.00,10.10,"no será que los resultados de los exámenes lingüísticos lo que ponen de manifiesto es la cruda realidad de los hechos ciertos esto es que el nivel que se habla en muchos casos
"
10-143_20151022_01/10-143_20151022_01_6642.16_6650.81.mp3,es,290,100.00,8.65,"el ega suspende el ega porque no tiene el nivel suficiente para aprobarlo qué hacemos para que el uso del euskera se extienda
"
10-143_20151022_01/10-143_20151022_01_6667.76_6678.09.mp3,es,290,100.00,10.33,"lingüística mis abuelos maternos apenas sabían castellano únicamente sabían
"
10-143_20151022_01/10-143_20151022_01_6678.17_6686.36.mp3,es,290,96.23,8.19,"euskera prácticamente y se desenvolvían prácticamente siempre en esa lengua que hablaban mucho mejor en euskera que en castellano
"
10-143_20151022_01/10-143_20151022_01_6688.72_6697.12.mp3,es,290,100.00,8.40,"que no era conveniente enseñar euskera a sus hijos por aquello de que en aquella época aparte de que había ciertas limitaciones
"
10-143_20151022_01/10-143_20151022_01_6699.32_6709.33.mp3,es,290,100.00,10.01,"también porque se hacían el planteamiento de que el euskera en ciertos sectores de la población estaba mal visto pero esto es una realidad por otro lado yo soy un
"
10-143_20151022_01/10-143_20151022_01_6739.99_6748.70.mp3,es,290,100.00,8.71,"evidentemente han presentado sus denuncias correspondientes por otro lado soy una persona que a su hija pequeña le habla siempre en euskera
"
10-143_20151022_01/10-143_20151022_01_6766.57_6776.68.mp3,es,290,100.00,10.11,"personal y cuáles son las vivencias que yo he tenido en relación al euskera y teniendo en cuenta todo esto yo creo al menos dos cosas
"
10-143_20151022_01/10-143_20151022_01_6780.01_6788.87.mp3,es,290,100.00,8.86,"sobre todo dos cosas creo que los malos resultados de las distintas acreditaciones lingüísticas evidencian una realidad que las personas que suspenden
"
10-143_20151022_01/10-143_20151022_01_6791.56_6801.87.mp3,es,290,100.00,10.31,"para aprobar esas pruebas y creo también sinceramente que el nivel de euskera que se habla en la calle es claramente mejorable evidentemente está muy bien
"
10-143_20151022_01/10-143_20151022_01_6817.57_6827.75.mp3,es,290,100.00,10.18,"para acceder a los distintos puestos de trabajo de la administración ciertamente son dos cosas distintas una cosa es el nivel de euskera que se valora en las distintas pruebas
"
10-143_20151022_01/10-143_20151022_01_6831.20_6839.87.mp3,es,290,100.00,8.67,"en todos los puestos de trabajo de la administración pública o que sea exigible un determinado nivel de euskera y ciertamente teniendo en cuenta todo esto
"
10-143_20151022_01/10-143_20151022_01_6853.64_6863.62.mp3,es,290,100.00,9.98,"realmente necesarios únicamente en aquellos puestos de trabajo donde esos conocimientos lingüísticos sean estrictamente necesarios para realizar correctamente la labor que exige el puesto
"
10-143_20151022_01/10-143_20151022_01_6863.67_6868.75.mp3,es,290,100.00,5.08,"de modo que no se puedan seguir produciendo discriminaciones y abusos por razones lingüísticas
"
10-143_20151022_01/10-143_20151022_01_6871.80_6881.49.mp3,es,290,100.00,9.69,"bajo la excusa inaceptable de la llamada normalización lingüística este es un asunto que efectivamente el resto de grupos no ha querido tocar pero que creo que debería
"
10-143_20151022_01/10-143_20151022_01_6903.34_6911.06.mp3,es,290,98.45,7.72,"aprende euskera el nivel de euskera que se habla y que efectivamente a partir de esas conclusiones esas conclusiones puedan ser presentadas en el parlamento
"
10-143_20151022_01/10-143_20151022_01_6947.62_6957.38.mp3,bi,0,100.00,9.76,"que terminen cuanto antes los abusos y las discriminaciones lingüísticas gracias eskerrik asko maneiro jauna euzko abertzaleak taldearen ordezkaria mendizabal andrea zurea da hitza
"
10-143_20151022_01/10-143_20151022_01_7558.60_7562.16.mp3,es,128,93.33,3.56,"podemos decir esta es la encuesta sociolingüística
"
10-143_20151022_01/10-143_20151022_01_7670.30_7680.34.mp3,es,128,100.00,10.04,"nuestra debilidad pues habrá que orientarlo de esa forma pero si queremos que el ega solamente sea para traductores y para profesores de euskera
"
10-143_20151022_01/10-143_20151022_01_7759.42_7764.99.mp3,es,128,100.00,5.57,"pero qué tiene que ver decían puede haber personas que hablen perfectamente y desarrolle su vida en euskera
"
10-143_20151022_01/10-143_20151022_01_7793.57_7799.15.mp3,es,128,98.48,5.58,"el ce uno ni en euskera ni en inglés ni en parecidos porque el ce uno no es el examen
"
10-143_20151022_01/10-143_20151022_01_7848.43_7858.07.mp3,es,128,100.00,9.64,"para bien de todos y para conseguir efectivamente cada día más un país normalizado lingüísticamente es decir bilingüe más inglés eso es lo
"
10-143_20151022_01/10-143_20151022_01_8221.26_8229.88.mp3,es,310,98.48,8.63,"su abuelo opinaba que no se enseñara el euskera entre apuntes y tal algo así ha dicho
"
10-143_20151022_01/10-143_20151022_01_8262.61_8267.65.mp3,es,310,98.36,5.04,"y señor maneiro el nivel de euskera de la calle seguramente es mejorable y
"
10-143_20151022_01/10-143_20151022_01_8332.55_8342.86.mp3,es,310,100.00,10.30,"que se requiera el ega para acceder a cualquier puesto de la administración la relación de puestos de trabajo de una administración especifica claramente qué perfiles lingüísticos
"
10-143_20151022_01/10-143_20151022_01_8343.61_8348.04.mp3,es,310,100.00,4.43,"qué porcentaje en cada administración según el nivel de vasco hablantes que
"
10-143_20151022_01/10-143_20151022_01_8361.21_8371.33.mp3,es,310,100.00,10.12,"nuestra labor deberá ser por ello pensar en crear las condiciones idóneas para que dicho uso y aprendizaje se extienda realizar una labor de concienciación
"
10-143_20151022_01/10-143_20151022_01_8392.94_8400.99.mp3,es,0,99.02,8.05,"hemos contribuido en algo a favor del euskera que cada persona en conciencia se responda a sí misma eskerrik asko eskerrik asko
"
10-144_20151029_02/10-144_20151029_02_6744.45_6753.09.mp3,es,288,97.93,8.64,"por el respeto que le tengo yo creo que es mejor que no deje usted desde esta tribuna evidenciado cuáles son sus carencias lingüísticas léase por favor en euskera que es en el idioma
"
10-144_20151029_02/10-144_20151029_02_6744.45_6753.09.mp3,es,288,97.93,8.64,"por el respeto que le tengo yo creo que es mejor que no deje usted desde esta tribuna evidenciado cuáles son sus carencias lingüísticas léase por favor en euskera que es en el idioma
"
10-144_20151029_02/10-144_20151029_02_6744.45_6753.09.mp3,es,288,97.93,8.64,"por el respeto que le tengo yo creo que es mejor que no deje usted desde esta tribuna evidenciado cuáles son sus carencias lingüísticas léase por favor en euskera que es en el idioma
"
10-144_20151029_02/10-144_20151029_02_6769.33_6775.03.mp3,es,288,99.14,5.70,"y humanas las traductoras y los traductores y se han equivocado pero usted no deje desde esta tribuna en evidencia sus carencias lingüísticas
"
10-145_20151030_01/10-145_20151030_01_7037.57_7043.03.mp3,es,105,96.55,5.46,"la convivencia de diferentes culturas idiomas orígenes religiones
"
10-145_20151030_01/10-145_20151030_01_7871.18_7875.72.mp3,eu,466,97.73,4.54,"usteak erdia ustel esaten dugu euskeraz kasu honetan
"
10-145_20151030_01/10-145_20151030_01_9625.59_9635.34.mp3,es,463,100.00,9.75,"la seguridad de nuestros menores es la máxima prioridad del departamento de educación política lingüística y cultura en este caso ha estado garantizando en todo momento
"
10-145_20151030_02/10-145_20151030_02_5769.08_5776.64.mp3,es,416,100.00,7.56,"el cual se encuentra preso por su militancia política y a favor de los derechos políticos y lingüísticos del pueblo kurdo en el caso de
"
10-146_20151112_01/10-146_20151112_01_335.90_345.61.mp3,es,309,100.00,9.71,"nuestra sanidad nuestra educación nuestra protección social nuestra normalización lingüística o las de reconocimiento de las víctimas aquella ley fue polémica
"
10-146_20151112_02/10-146_20151112_02_5980.58_5990.83.mp3,es,290,100.00,10.25,"recibíamos respuesta de este gobierno a una serie de preguntas realizadas por este grupo la consejera de educación política lingüística y cultura nos respondió de manera excesivamente
"
10-146_20151112_02/10-146_20151112_02_6490.58_6498.41.mp3,es,473,100.00,7.83,"euskaldunes o no son bastante accesibles orillando el tema lingüístico considerando a los escritores como son
"
10-146_20151112_02/10-146_20151112_02_7075.15_7079.39.mp3,es,48,98.44,4.24,"como son entre otros la ley de aprendizaje a lo largo de la vida y eliburutegia
"
10-146_20151112_02/10-146_20151112_02_7558.57_7564.02.mp3,es,290,98.08,5.45,"en euskera y en inglés no importa en absoluto en qué idioma se lea
"
10-146_20151112_02/10-146_20151112_02_7558.57_7564.02.mp3,es,290,98.08,5.45,"en euskera y en inglés no importa en absoluto en qué idioma se lea
"
10-147_20151113_01/10-147_20151113_01_9825.13_9829.18.mp3,eu,473,94.83,4.05,"datu adierazgarriak ematearren txosten honen arabera el euskera supone
"
10-148_20151119_01/10-148_20151119_01_1930.51_1935.57.mp3,es,469,100.00,5.06,"en materia de medioambiente en lo que respecta a los derechos lingüísticos
"
10-150_20151126_03/10-150_20151126_03_351.22_361.33.mp3,es,423,100.00,10.11,"públicas vascas después se crearon euskadi irratia en euskera y radio euskadi en castellano para completar el entramado de radios públicas es
"
10-150_20151126_03/10-150_20151126_03_5937.52_5941.96.mp3,es,57,100.00,4.44,"colaboración del departamento de educación política lingüística y cultura del gobierno vasco
"
10-150_20151126_03/10-150_20151126_03_6341.92_6348.93.mp3,es,391,85.87,7.01,"se trabaja muy bien en otras cosas pues con concursos digitales al final con el lenguaje de ellos con las redes
"
10-150_20151126_03/10-150_20151126_03_6359.04_6364.92.mp3,es,391,100.00,5.88,"de este programa concreto y este marco estuviera en castellano y en euskera y ahora mismo solo está en euskera
"
10-150_20151126_03/10-150_20151126_03_6373.52_6377.29.mp3,es,391,100.00,3.77,"yo creo que hay obligación legal de que esté en los dos idiomas y esa es
"
10-151_20151127_02/10-151_20151127_02_1114.41_1124.80.mp3,es,128,100.00,10.39,"fueron espectaculares el avance en el conocimiento del inglés era extraordinario mientras que el euskera el castellano y las materias impartidas en inglés
"
10-151_20151127_02/10-151_20151127_02_1241.32_1251.47.mp3,es,128,100.00,10.14,"con las horas de exposición a esta lengua algo que ocurre de forma similar en el caso del euskera hasta un límite de utilización como usted bien sabe lo que indica
"
10-151_20151127_02/10-151_20151127_02_1257.31_1262.79.mp3,es,128,100.00,5.48,"pasa de ser una asignatura a ser el instrumento para el aprendizaje de otras materias es decir
"
10-151_20151127_02/10-151_20151127_02_1265.61_1275.92.mp3,es,128,100.00,10.31,"esa es precisamente la filosofía del marco de educación trilingüe convertir a las tres lenguas que conviven en nuestro sistema educativo en objeto e instrumento de aprendizaje
"
10-151_20151127_02/10-151_20151127_02_1323.94_1329.31.mp3,es,128,100.00,5.37,"y científica tomar las decisiones oportunas que nos permitieron avanzar en el euskera
"
10-151_20151127_02/10-151_20151127_02_1338.90_1349.30.mp3,eu,128,100.00,10.40,"hacer un nuevo planteamiento lingüístico para la educación vasca tamalez hiru urte hauetan egin duzun ibilbideak argi erakusten du ez duzula inolako
"
10-151_20151127_02/10-151_20151127_02_1758.06_1766.81.mp3,es,463,99.34,8.75,"ponía de manifiesto que la utilización de un tercer idioma como lengua vehicular de aprendizaje de otras materias mejora sustancialmente la competencia lingüística en dicho idioma
"
10-151_20151127_02/10-151_20151127_02_1758.06_1766.81.mp3,es,463,99.34,8.75,"ponía de manifiesto que la utilización de un tercer idioma como lengua vehicular de aprendizaje de otras materias mejora sustancialmente la competencia lingüística en dicho idioma
"
10-151_20151127_02/10-151_20151127_02_1758.06_1766.81.mp3,es,463,99.34,8.75,"ponía de manifiesto que la utilización de un tercer idioma como lengua vehicular de aprendizaje de otras materias mejora sustancialmente la competencia lingüística en dicho idioma
"
10-151_20151127_02/10-151_20151127_02_1770.53_1774.60.mp3,es,463,100.00,4.07,"asimismo nos mostraba la evolución experimentada en la competencia lingüística en euskera
"
10-151_20151127_02/10-151_20151127_02_1770.53_1774.60.mp3,es,463,100.00,4.07,"asimismo nos mostraba la evolución experimentada en la competencia lingüística en euskera
"
10-151_20151127_02/10-151_20151127_02_1785.69_1793.99.mp3,es,463,100.00,8.30,"repito la correlación era clara y positiva en el caso de inglés y del euskera es decir cuantas más horas en euskera e inglés mayor competencia de dichas lenguas
"
10-151_20151127_02/10-151_20151127_02_1802.10_1809.57.mp3,es,463,100.00,7.47,"del inglés está directamente relacionado con el grado de bilingüismo en euskera y castellano esto es a mayor grado de bilingüismo
"
10-151_20151127_02/10-151_20151127_02_1809.63_1813.15.mp3,es,463,98.36,3.52,"de conocimiento simultáneo de euskera y castellano de forma equilibrada
"
10-151_20151127_02/10-151_20151127_02_1978.42_1988.25.mp3,es,463,100.00,9.83,"hemos observado que existe correlación positiva entre el porcentaje de horas de impartición y los resultados de compresión lectora en euskera y en inglés mientras que en castellano es inexistente
"
10-151_20151127_02/10-151_20151127_02_1995.83_2000.18.mp3,es,463,97.06,4.35,"del currículum en euskera esta circunstancia no se cumple en el caso del castellano
"
10-151_20151127_02/10-151_20151127_02_2155.55_2162.59.mp3,es,463,98.32,7.04,"que se concibe como una herramienta para el cual el alumnado logre las competencias lingüísticas definidas en el perfil de salida del alumnado
"
10-151_20151127_02/10-151_20151127_02_2214.69_2223.46.mp3,es,128,99.17,8.77,"internacionales de modernización lingüística porque le recuerdo señora que la escuela pública es usted usted es la titular de la escuela pública
"
10-151_20151127_02/10-151_20151127_02_2263.07_2273.43.mp3,es,128,100.00,10.36,"la convicción para introducirse precisamente en un sistema de modernización lingüística fruto de la revolución de las tecnologías de la información contemporáneas
"
10-151_20151127_02/10-151_20151127_02_2381.75_2392.14.mp3,es,128,100.00,10.40,"el euskera y el inglés no son adversarios no suman cero usted misma lo ha dicho no se trata de que a más inglés menos euskera a ver si nos vamos a pasar y va a ser
"
10-151_20151127_02/10-151_20151127_02_2459.82_2469.08.mp3,es,463,100.00,9.26,"con el objetivo de que el alumnado alcance con carácter general una competencia comunicativa avanzada en euskera y castellano y suficiente en inglés al finalizar la educación obligatoria
"
10-151_20151127_02/10-151_20151127_02_2469.35_2477.33.mp3,es,463,97.78,7.98,"sin excluir la posibilidad de adquirir conocimientos básicos en una cuarta lengua en aquellos centros que así lo prevean en sus proyectos lingüísticos el carácter
"
10-151_20151127_02/10-151_20151127_02_2503.69_2509.92.mp3,es,463,100.00,6.23,"para ello el euskera está necesitando un tratamiento preferente que compense la desigualdad del uso social entre las dos lenguas oficiales
"
10-151_20151127_02/10-151_20151127_02_2515.52_2523.64.mp3,es,463,100.00,8.13,"en euskera y castellano y suficiente en la primera lengua extranjera hori guztia lortzeko helburuarekin
"
10-151_20151127_02/10-151_20151127_02_2700.56_2709.42.mp3,es,463,100.00,8.86,"para que el alumnado alcance una competencia avanzada en euskera y castellano y suficiente en un tercer idioma a finalizar la educación por tanto
"
10-151_20151127_02/10-151_20151127_02_2700.56_2709.42.mp3,es,463,100.00,8.86,"para que el alumnado alcance una competencia avanzada en euskera y castellano y suficiente en un tercer idioma a finalizar la educación por tanto
"
10-152_20151203_01/10-152_20151203_01_611.18_620.08.mp3,es,433,100.00,8.90,"garantía de igualdad efectiva euskera como lengua viva para la convivencia la cultura elemento esencial de desarrollo humano
"
10-152_20151203_01/10-152_20151203_01_4263.36_4272.43.mp3,es,205,100.00,9.07,"anterior medio ambiente y política territorial quinientos cuarenta y cuatro coma nueve millónes educación política lingüística y cultura ciento cinco coma cinco millónes
"
10-152_20151203_02/10-152_20151203_02_5187.48_5195.79.mp3,es,290,100.00,8.31,"están justificadas se destina dinero público para el fomento del euskera en francia o en navarra se destina
"
10-152_20151203_02/10-152_20151203_02_5384.84_5388.80.mp3,es,290,100.00,3.96,"el euskera cuando la experiencia demuestra justo todo lo contrario
"
10-152_20151203_02/10-152_20151203_02_5760.25_5764.70.mp3,eu,205,98.08,4.45,"horrek kendu beharrekoak direla euskerari berari zuzendutakoak
"
10-152_20151203_02/10-152_20151203_02_5764.80_5771.66.mp3,eu,205,97.47,6.86,"edo euskera erabiltzen daben hedabideei zuzendutakoak edo euskal irrati telebistari orokorrean
"
10-152_20151203_02/10-152_20151203_02_5795.40_5803.89.mp3,eu,205,96.00,8.49,"euskeraren sailbuordetzaren aurrekontuak ehuneko sei koma lauaren igoera izatea guztiz beharrezkotzak jotzen dugulako
"
10-152_20151203_02/10-152_20151203_02_6815.79_6826.01.mp3,es,290,100.00,10.22,"se puede por lo tanto se podría haber elaborado un proyecto de presupuestos distinto usted me ataca inicialmente con el asunto del euskera
"
10-152_20151203_02/10-152_20151203_02_6826.16_6836.00.mp3,es,290,100.00,9.84,"yo no he hecho ningún discurso en contra del euskera yo he recordado que en este proyecto de presupuestos destinamos más de cien millónes de euros para el fomento del euskera
"
10-153_20151223_01/10-153_20151223_01_1452.50_1462.19.mp3,es,290,100.00,9.69,"con discapacidad más de uno coma cinco millónes de euros para becas de aprendizaje de idiomas en el extranjero en fin uno millón de euros
"
10-153_20151223_01/10-153_20151223_01_1452.50_1462.19.mp3,es,290,100.00,9.69,"con discapacidad más de uno coma cinco millónes de euros para becas de aprendizaje de idiomas en el extranjero en fin uno millón de euros
"
10-153_20151223_01/10-153_20151223_01_6590.12_6595.94.mp3,es,134,96.97,5.82,"nos gastemos más de cien millónes de euros en el euskera y que cada año se siga incrementando cuando lo lógico es que cada año
"
10-153_20151223_01/10-153_20151223_01_6602.58_6611.91.mp3,es,134,100.00,9.33,"algo se ha hecho pero como responde a la excusa del euskera para financiar otras cosas que también es
"
10-153_20151223_02/10-153_20151223_02_2049.14_2056.20.mp3,es,174,98.31,7.05,"una norma de clara huella socialista como otras varias como la ley de aprendizaje a lo largo de la vida la de incompatibilidades o la de vivienda
"
10-153_20151223_02/10-153_20151223_02_3745.44_3752.00.mp3,eu,6,91.03,6.56,"non euskerazko eta gaztelaniazko testua hogeita zortzigarrena artikuluan ezberdinak ziren
"
10-153_20151223_02/10-153_20151223_02_4637.86_4643.85.mp3,es,242,100.00,5.99,"lingüística respecto a la ilegibilidad por condena por
"
10-155_20160205_01/10-155_20160205_01_14368.90_14375.04.mp3,es,423,98.63,6.14,"le voy a reconocer que el canal de eusko irratia el canal en euskera en la radio sí ha mejorado
"
10-155_20160205_01/10-155_20160205_01_14402.89_14412.26.mp3,es,423,100.00,9.37,"y sí hay nuevas ofertas pero ninguna oferta es en euskera y ninguna es en euskera y dirigida a un público infantil y precisamente en este ámbito
"
10-155_20160205_01/10-155_20160205_01_14432.51_14439.17.mp3,es,423,100.00,6.66,"esto es por la calidad que se ofrece en euskera o por la falta de calidad que se ofrece en euskera pero esto no acaba aquí
"
10-156_20160211_01/10-156_20160211_01_14650.40_14654.39.mp3,es,65,97.37,3.99,"es laguntza escrito al revés ayuda en euskera
"
10-157_20160218_02/10-157_20160218_02_642.15_646.49.mp3,eu,237,98.55,4.33,"hirurogeigarrena hamarraldian abiatu zen euskeraren berreskurapen prozesu bizkorra
"
10-157_20160218_02/10-157_20160218_02_1139.74_1149.60.mp3,es,473,100.00,9.86,"el euskera no se define desde el punto de vista jurídico por una oficialidad subordinada por eso apostamos por una
"
10-157_20160218_02/10-157_20160218_02_1151.47_1160.96.mp3,es,473,99.15,9.49,"y equitativa entre el euskera y el castellano parafraseando algunas de las ideas vertidas por la consejera de educación política lingüística
"
10-157_20160218_02/10-157_20160218_02_1151.47_1160.96.mp3,es,473,99.15,9.49,"y equitativa entre el euskera y el castellano parafraseando algunas de las ideas vertidas por la consejera de educación política lingüística
"
10-157_20160218_02/10-157_20160218_02_1293.26_1300.51.mp3,es,473,100.00,7.25,"en hacer a los ciudadanos las cosas más fáciles en relación con el euskera y siempre teniendo muy presente
"
10-157_20160218_02/10-157_20160218_02_1384.57_1389.59.mp3,es,473,98.41,5.02,"por el consejo asesor del euskara en las bases para la política lingüística
"
10-157_20160218_02/10-157_20160218_02_1402.33_1407.67.mp3,es,473,97.26,5.34,"pero a su vez hemos de decir claramente que no puede hablarse de normalización lingüística
"
10-157_20160218_02/10-157_20160218_02_1416.37_1426.18.mp3,es,473,100.00,9.81,"la opción lingüística yo creo que es precisamente al contrario no hay normalización sin democracia y democracia quiere decir que hay que respetar todos los derechos
"
10-157_20160218_02/10-157_20160218_02_1426.06_1435.06.mp3,es,473,100.00,9.00,"luego también los derechos lingüísticos toda política lingüística en nuestro caso en euskadi tiene que tener presente que si quiere conseguir
"
10-157_20160218_02/10-157_20160218_02_1426.06_1435.06.mp3,es,473,100.00,9.00,"luego también los derechos lingüísticos toda política lingüística en nuestro caso en euskadi tiene que tener presente que si quiere conseguir
"
10-157_20160218_02/10-157_20160218_02_1435.00_1439.73.mp3,es,473,95.77,4.73,"que la parte de la población castellanohablante se interese por el euskara y la haga suya
"
10-157_20160218_02/10-157_20160218_02_1470.40_1474.69.mp3,es,473,98.00,4.29,"sino a los hablantes de las mismas toda política lingüística
"
10-157_20160218_02/10-157_20160218_02_1470.40_1474.69.mp3,es,473,98.00,4.29,"sino a los hablantes de las mismas toda política lingüística
"
10-157_20160218_02/10-157_20160218_02_1483.75_1488.60.mp3,es,473,98.51,4.85,"el uso del euskara se afianza sobre la voluntad espontánea del hablante voluntad
"
10-157_20160218_02/10-157_20160218_02_1497.21_1502.11.mp3,es,473,95.77,4.90,"dominando incluso el euskara opta por utilizar otra lengua la política lingüística
"
10-157_20160218_02/10-157_20160218_02_1917.20_1922.30.mp3,bi,310,98.82,5.10,"titular bat daukazuela la ley del euskera no garantiza o no da garantía jurídica eta horretan ari zarete
"
10-157_20160218_02/10-157_20160218_02_2249.70_2253.76.mp3,es,88,100.00,4.06,"debates sobre la actividad política en el ámbito de la normalización del uso del euskera
"
10-157_20160218_02/10-157_20160218_02_2257.21_2262.25.mp3,es,88,98.57,5.04,"de cultura y política lingüística para una pretensión suya qué pasa fue insatisfecha
"
10-157_20160218_02/10-157_20160218_02_2275.86_2285.27.mp3,es,88,100.00,9.41,"analizar algunas de las políticas en relación con la política lingüística y las duplicidades pero bueno en cualquier caso está garantizado está generalizado
"
10-157_20160218_02/10-157_20160218_02_2303.37_2308.42.mp3,es,88,100.00,5.05,"barra mil novecientos ochenta y dos de normalización del uso del euskera pero
"
10-157_20160218_02/10-157_20160218_02_2320.22_2329.58.mp3,es,88,96.85,9.36,"la ley el artículo ocho de la ley diez barra mil novecientos ochenta y dos ley básica de normalización del uso del euskera dice toda disposición normativa
"
10-157_20160218_02/10-157_20160218_02_2384.18_2393.96.mp3,es,88,100.00,9.78,"señor isasi uno de los consejeros que más comparece aquí en este parlamento es el señor baztarrika el consejero de política lingüística
"
10-157_20160218_02/10-157_20160218_02_2434.99_2445.31.mp3,es,88,100.00,10.32,"se plantearon la cantidad de actuaciones que había en relación con el desarrollo de la normativa vigente en relación con el uso del euskera y
"
10-157_20160218_02/10-157_20160218_02_2448.07_2453.72.mp3,es,88,100.00,5.65,"el impulso del uso del euskera desde luego desde nuestro punto de vista forma parte de todas las prioridades
"
10-157_20160218_02/10-157_20160218_02_2486.93_2490.33.mp3,es,88,97.30,3.40,"cívica y también en la libertad lingüística
"
10-157_20160218_02/10-157_20160218_02_2495.22_2502.59.mp3,es,88,100.00,7.37,"y hemos debatido sobre exámenes cualitativos de perfiles lingüísticos la evaluación del plan de normalización
"
10-157_20160218_02/10-157_20160218_02_2503.71_2507.58.mp3,es,88,100.00,3.87,"dos mil ocho dos mil doce el plan de acción para la promoción del euskera
"
10-157_20160218_02/10-157_20160218_02_2513.19_2520.78.mp3,es,88,100.00,7.59,"el plan general dos mil trece dos mil diecisiete el plan vasco de estadística y euskera señor isasi el debate monográfico
"
10-157_20160218_02/10-157_20160218_02_2526.95_2532.50.mp3,es,88,100.00,5.55,"la memoria elebide dos mil trece la agenda estratégica euskera dos mil catorce las subvenciones
"
10-157_20160218_02/10-157_20160218_02_2537.78_2543.26.mp3,es,88,93.06,5.48,"tema de las actas el tema de la memoria elebide dos mil catorce hemos hablado del euskera
"
10-157_20160218_02/10-157_20160218_02_2569.62_2577.84.mp3,es,88,100.00,8.21,"la dirección de política lingüística aumenta tres millónes de euros su presupuesto es decir no me diga que no se están dando
"
10-157_20160218_02/10-157_20160218_02_2610.23_2620.10.mp3,es,88,100.00,9.87,"guías de fomento del uso del euskera aquí y en todas las administraciones forales municipales publicaciones cientos de publicaciones forales
"
10-157_20160218_02/10-157_20160218_02_2631.19_2635.23.mp3,es,88,100.00,4.04,"los días del euskera patrocinados promocionados subvencionados
"
10-157_20160218_02/10-157_20160218_02_2643.13_2647.16.mp3,es,88,100.00,4.03,"euskaltzaindia se referían antes el instituto etxepare el consejo asesor de euskera
"
10-157_20160218_02/10-157_20160218_02_2658.18_2661.64.mp3,es,88,89.36,3.46,"euskera y desde luego su promoción del euskera habe
"
10-157_20160218_02/10-157_20160218_02_2708.58_2715.33.mp3,es,88,98.13,6.75,"dos mil diecisiete plan de acción de promoción del euskera lo hemos visto en el trabajo del consejo asesor del euskera ratificado
"
10-157_20160218_02/10-157_20160218_02_2833.41_2838.28.mp3,es,237,100.00,4.87,"del uso del euskera en cuanto a la utilización del euskera
"
10-157_20160218_02/10-157_20160218_02_2968.37_2973.72.mp3,bi,237,95.08,5.35,"lotsa batere gabe idatzi du ese deber del conocimiento del idioma propio
"
10-157_20160218_02/10-157_20160218_02_3234.78_3240.00.mp3,es,310,97.33,5.22,"está trabajando por garantizar los derechos lingüísticos entonces no sé no le entiendo
"
10-157_20160218_02/10-157_20160218_02_3471.11_3480.86.mp3,es,88,100.00,9.75,"tan grave es pedir a los ayuntamientos que redacten las actas en euskera y en castellano tan grave es
"
10-157_20160218_02/10-157_20160218_02_3490.91_3495.44.mp3,es,88,80.95,4.53,"en euskera y en castellano tan grave es es que hacen
"
10-157_20160218_02/10-157_20160218_02_3500.73_3509.35.mp3,es,88,100.00,8.62,"la normalidad jurídica y la normalidad administrativa no les voy a volver a leer el artículo ocho de la ley de normalización del uso del euskera
"
10-157_20160218_02/10-157_20160218_02_3577.23_3582.61.mp3,es,88,96.88,5.38,"y de política lingüística usted ha presentado varias proposiciones no de ley
"
10-158_20160219_01/10-158_20160219_01_1630.81_1638.38.mp3,es,463,96.80,7.57,"de diversidad de refuerzo lingüístico etcétera como defensa de la línea estratégica de escuela inclusiva recogida en el plan heziberri dos mil veinte
"
10-158_20160219_01/10-158_20160219_01_11734.78_11740.14.mp3,es,466,98.31,5.36,"de educación política lingüística y cultura contempla un mecanismo
"
10-158_20160219_01/10-158_20160219_01_14478.62_14486.26.mp3,es,128,100.00,7.64,"el departamento de educación política lingüística y cultura no nos ha vuelto a dar información precisa sobre la situación del maltrato
"
10-160_20160303_01/10-160_20160303_01_4960.64_4967.89.mp3,es,134,100.00,7.25,"ni lenguaje del miedo ni nada parecido porque nosotros lo poníamos encima de la mesa no ahora
"
